file,status,changes
out/batch_processed/RigidMiniThoracoscopyVersusSemirigid_Thoracoscopy.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-08-30"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Shweta Bansal"", ""Saurabh Mittal"", ""Pavan Tiwari"", ""Deepali Jain"", ""Sudheer Arava"", ""Vijay Hadda"", ""Anant Mohan"", ""Prabhat Malik"", ""Ravindra Mohan Pandey"", ""Gopi C. Khilnani"", ""Randeep Guleria"", ""Karan Madan""], ""new"": [""Shweta Bansal"", ""Saurabh Mittal"", ""Pavan Tiwari"", ""Deepali Jain"", ""Sudheer Arava"", ""Vijay Hadda"", ""Anant Mohan"", ""Prabhat Malik"", ""Ravindra Mohan Pandey"", ""Gopi C. Khilnani"", ""Randeep Guleria"", ""Karan Madan""]}}"
out/batch_processed/Risks of and recommendations for flexible bronchoscopy in pregnancy.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Imad J. Bahhady"", ""Armin Ernst""], ""new"": [""Imad J. Bahhady"", ""Armin Ernst""]}}"
out/batch_processed/Roberts-2010-Management of a malignant pleural.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2010-08-09"", ""new"": 2010}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Mark E Roberts"", ""Edmund Neville"", ""Richard G Berrisford"", ""George Antunes"", ""Pleural Disease Guideline Group""], ""new"": [""Mark E Roberts"", ""Edmund Neville"", ""Richard G Berrisford"", ""George Antunes"", ""Pleural Disease Guideline Group""]}}"
out/batch_processed/Robot assisted bronchoscopy for pulmonary lesion diagnosis.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-12"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Auris Health"", ""Redwood City""], ""new"": [""Auris Health"", ""Redwood City""]}}"
out/batch_processed/Robotic bronchoscopy for pulmonary lesions a review of existing technologies and clinical data.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-06"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Interventional Pulmonology"", ""Critical Care Medicine"", ""Chicago Medicine""], ""new"": [""Interventional Pulmonology"", ""Critical Care Medicine"", ""Chicago Medicine""]}}"
out/batch_processed/Robotic bronchoscopy pilot and feasibility study (Benefit).json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-02"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Multicenter Pilot"", ""Alexander C. Chen"", ""Nicholas J. Pastis Jr"", ""Amit K. Mahajan"", ""Sandeep J. Khandhar"", ""Michael J. Simoff"", ""Michael S. Machuzak"", ""Joseph Cicenia"", ""Thomas R. Gildea"", ""Gerard A. Silvestri""], ""new"": [""Multicenter Pilot"", ""Alexander C. Chen"", ""Nicholas J. Pastis Jr"", ""Amit K. Mahajan"", ""Sandeep J. Khandhar"", ""Michael J. Simoff"", ""Michael S. Machuzak"", ""Joseph Cicenia"", ""Thomas R. Gildea"", ""Gerard A. Silvestri""]}}"
out/batch_processed/Role of Montgomery T-tube stent for laryngotra.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-10-27"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Saravanam Prasanna"", ""Arunachalam Ravikumar"", ""Kannan Senthil"", ""Lakshman Somu"", ""Mohd Ismail""], ""new"": [""Saravanam Prasanna"", ""Arunachalam Ravikumar"", ""Kannan Senthil"", ""Lakshman Somu"", ""Mohd Ismail""]}}"
out/batch_processed/Role of Pathologic Single Nodal and Multple Nodal Desscriptions.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-11"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Shinkichi Takamori"", ""Atsushi Osoegawa"", ""Asato Hashinokuchi"", ""Takashi Karashima"", ""Yohei Takumi"", ""Miyuki Abe"", ""Masafumi Yamaguchi"", ""Tomoyoshi Takenaka"", ""Tomoharu Yoshizumi"", ""Junjia Zhu"", ""Takefumi Komiya""], ""new"": [""Shinkichi Takamori"", ""Atsushi Osoegawa"", ""Asato Hashinokuchi"", ""Takashi Karashima"", ""Yohei Takumi"", ""Miyuki Abe"", ""Masafumi Yamaguchi"", ""Tomoyoshi Takenaka"", ""Tomoharu Yoshizumi"", ""Junjia Zhu"", ""Takefumi Komiya""]}}"
out/batch_processed/Romagnoli-2019-Poor Concordance between Sequen2.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-03-13"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Micaela Romagnoli"", ""Thomas V. Colby"", ""Philippe Berthet"", ""Anne Sophie"", ""Pierre Mallet"", ""Isabelle Serre"", ""Alessandra Cancellieri"", ""Alberto Cavazza"", ""Laurence Solovei"", ""Andrea Dell"", ""Giampiero Dolci"", ""Aldo Guerrieri"", ""Paul Reynaud"", ""Maurizio Zompatori"", ""Giorgia Dalpiaz"", ""Stefano Nava"", ""Rocco Trisolini"", ""Carey M. Suehs"", ""Isabelle Vachier"", ""Nicolas Molinari"", ""Arnaud Bourdin""], ""new"": [""Micaela Romagnoli"", ""Thomas V. Colby"", ""Philippe Berthet"", ""Anne Sophie"", ""Pierre Mallet"", ""Isabelle Serre"", ""Alessandra Cancellieri"", ""Alberto Cavazza"", ""Laurence Solovei"", ""Andrea Dell"", ""Giampiero Dolci"", ""Aldo Guerrieri"", ""Paul Reynaud"", ""Maurizio Zompatori"", ""Giorgia Dalpiaz"", ""Stefano Nava"", ""Rocco Trisolini"", ""Carey M. Suehs"", ""Isabelle Vachier"", ""Nicolas Molinari"", ""Arnaud Bourdin""]}}"
out/batch_processed/Routine monitoring with pleural manometry duri.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-05"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""See Comment"", ""South Carolina""], ""new"": [""See Comment"", ""South Carolina""]}}"
out/batch_processed/Ruigrok-2020-Digital versus analogue chest dra.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-05-11"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Dieuwertje Ruigrok"", ""Peter W. A. Kunst"", ""Marielle M. J. Blacha"", ""Ben Tomlow"", ""Jacobine W. Herbrink"", ""Eva J. Japenga"", ""Wim Boersma"", ""Paul Bresser"", ""Kris Mooren""], ""new"": [""Dieuwertje Ruigrok"", ""Peter W. A. Kunst"", ""Marielle M. J. Blacha"", ""Ben Tomlow"", ""Jacobine W. Herbrink"", ""Eva J. Japenga"", ""Wim Boersma"", ""Paul Bresser"", ""Kris Mooren""]}}"
out/batch_processed/SSRAB in the Diagnosis of PPLs.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-02"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""James G. Connolly"", ""Hsin Lin"", ""Bryan C. Husta"", ""Prasad S. Adusumilli"", ""Jason A. Beattie"", ""Darren J. Buonocore"", ""Joseph Dycoco"", ""Paige Fuentes"", ""David R. Jones"", ""Robert P. Lee"", ""Bernard J. Park"", ""Gaetano Rocco"", ""Mohit Chawla"", ""Matthew J. Bott""], ""new"": [""James G. Connolly"", ""Hsin Lin"", ""Bryan C. Husta"", ""Prasad S. Adusumilli"", ""Jason A. Beattie"", ""Darren J. Buonocore"", ""Joseph Dycoco"", ""Paige Fuentes"", ""David R. Jones"", ""Robert P. Lee"", ""Bernard J. Park"", ""Gaetano Rocco"", ""Mohit Chawla"", ""Matthew J. Bott""]}}"
out/batch_processed/SSRAB vs DT ENB.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2023-04"", ""new"": 2023}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Wei Low"", ""Robert J. Lentz"", ""Heidi Chen"", ""James Katsis"", ""Matthew C. Aboudara"", ""Rafael Paez"", ""Otis B. Rickman"", ""Fabien Maldonado""], ""new"": [""Wei Low"", ""Robert J. Lentz"", ""Heidi Chen"", ""James Katsis"", ""Matthew C. Aboudara"", ""Rafael Paez"", ""Otis B. Rickman"", ""Fabien Maldonado""]}}"
out/batch_processed/STS Surgical Management of Oligometastatic NSCLC.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-03"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Mara B. Antonoff"", ""Kyle G. Mitchell"", ""Samuel S. Kim"", ""Svetlana Kotova"", ""Robert Taylor Ripley"", ""Alfonso L. Neri"", ""Pallavi Sood"", ""Saumil G. Gandhi"", ""Yasir Y. Elamin"", ""Jessica S. Donington"", ""David R. Jones"", ""Elizabeth A. David"", ""Stephen G. Swisher"", ""Isabelle Opitz"", ""Awori Hayanga"", ""Gaetano Rocco""], ""new"": [""Mara B. Antonoff"", ""Kyle G. Mitchell"", ""Samuel S. Kim"", ""Svetlana Kotova"", ""Robert Taylor Ripley"", ""Alfonso L. Neri"", ""Pallavi Sood"", ""Saumil G. Gandhi"", ""Yasir Y. Elamin"", ""Jessica S. Donington"", ""David R. Jones"", ""Elizabeth A. David"", ""Stephen G. Swisher"", ""Isabelle Opitz"", ""Awori Hayanga"", ""Gaetano Rocco""]}, ""abstract"": {""action"": ""from_structure"", ""new"": ""BACKGROUND The use of local consolidative therapy (LCT) in patients with oligometastatic nonsmall cell lung cancer (Non-…""}}"
out/batch_processed/Safety and Efficacy of a Fully Cov.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-04-28"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Mezalek Sophie"", ""Laroumagne Julien"", ""Guinde Philippe"", ""Astoul Herv""], ""new"": [""Mezalek Sophie"", ""Laroumagne Julien"", ""Guinde Philippe"", ""Astoul Herv""]}}"
out/batch_processed/Safety and effectiveness of microdebrider bron.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2008-08"", ""new"": 2008}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Critical Care Medicine"", ""Thoracic Surgery"", ""Medical Center"", ""Pulmonary Medicine"", ""Anderson Cancer Center"", ""The Cleveland Clinic Foundation""], ""new"": [""Critical Care Medicine"", ""Thoracic Surgery"", ""Medical Center"", ""Pulmonary Medicine"", ""Anderson Cancer Center"", ""The Cleveland Clinic Foundation""]}}"
out/batch_processed/Safety and efficacy of a novel transbronchial radiofrequency ablation system for lung tumours .json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-08-28"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Respiratory Disease""], ""new"": [""Respiratory Disease""]}}"
out/batch_processed/Safety and feasibility of interventional pulmo.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-08"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""American Society"", ""Gastrointestinal Endoscopy""], ""new"": [""American Society"", ""Gastrointestinal Endoscopy""]}}"
out/batch_processed/Safety of endoscopic gastrostomy tube placemen.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-05"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Divyanshoo R. Kohli"", ""Kevin F. Kennedy"", ""Madhav Desai"", ""Prateek Sharma""], ""new"": [""Divyanshoo R. Kohli"", ""Kevin F. Kennedy"", ""Madhav Desai"", ""Prateek Sharma""]}}"
out/batch_processed/Safety of flexible bronchoscopy in patients with  pulmonary hypertension.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2009-01-28"", ""new"": 2009}}"
out/batch_processed/Saftey of rigid in bronch suite.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-06-23"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Amit K. Mahajan"", ""Madelyn Bean"", ""Mary Luu"", ""Nancy Collar"", ""Nihar Shah"", ""Duy K. Duong"", ""Priya P. Patel"", ""Manjula Parne""], ""new"": [""Amit K. Mahajan"", ""Madelyn Bean"", ""Mary Luu"", ""Nancy Collar"", ""Nihar Shah"", ""Duy K. Duong"", ""Priya P. Patel"", ""Manjula Parne""]}}"
out/batch_processed/Sanabria-2014-Which percutaneous tracheostomy.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2014-11-01"", ""new"": 2014}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Alvaro Sanabria MD"", ""Sc Ph""], ""new"": [""Alvaro Sanabria MD"", ""Sc Ph""]}}"
out/batch_processed/Sedation in Bronchoscopy.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-03"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Richard Paul Boesch"", ""John J. Mullon""], ""new"": [""Richard Paul Boesch"", ""John J. Mullon""]}}"
out/batch_processed/Selected Topics in Malignant Pleural Disease.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-12-20"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ara A. Chrissian"", ""Hatoon Abbas"", ""Udit Chaddha"", ""Labib G. Debiane"", ""Darius Filsoof"", ""Muhammad Daniyal Hashmi"", ""Christopher Morton"", ""Warren C. Naselsky"", ""Jasleen Pannu"", ""Reza Ronaghi"", ""Bertin D. Salguero"", ""Cristina Salmon"", ""Shelby J. Stewart"", ""Colleen L. Channick""], ""new"": [""Ara A. Chrissian"", ""Hatoon Abbas"", ""Udit Chaddha"", ""Labib G. Debiane"", ""Darius Filsoof"", ""Muhammad Daniyal Hashmi"", ""Christopher Morton"", ""Warren C. Naselsky"", ""Jasleen Pannu"", ""Reza Ronaghi"", ""Bertin D. Salguero"", ""Cristina Salmon"", ""Shelby J. Stewart"", ""Colleen L. Channick""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1097/lbr.0000000000000999""}}"
out/batch_processed/Senitko-2019-Safety and Tolerability of Vacuum.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-07-01"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Michal Senitko"", ""Amrik S. Ray"", ""Terrence E. Murphy"", ""Kyle Bramley"", ""Erin M. Debiasi"", ""Margaret A. Pisani"", ""Kelsey Cameron"", ""Jonathan T. Puchalski""], ""new"": [""Michal Senitko"", ""Amrik S. Ray"", ""Terrence E. Murphy"", ""Kyle Bramley"", ""Erin M. Debiasi"", ""Margaret A. Pisani"", ""Kelsey Cameron"", ""Jonathan T. Puchalski""]}}"
out/batch_processed/Sensitivity and safety of ENB systematic review and meta-analysis.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-10"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Erik E. Folch"", ""Gonzalo Labarca"", ""Fayez Kheir"", ""Adnan Majid"", ""Sandeep J. Khandhar"", ""Hiren J. Mehta"", ""Michael A. Jantz""], ""new"": [""Erik E. Folch"", ""Gonzalo Labarca"", ""Fayez Kheir"", ""Adnan Majid"", ""Sandeep J. Khandhar"", ""Hiren J. Mehta"", ""Michael A. Jantz""]}}"
out/batch_processed/Shape-Sensing Robotic vs Tomo ENB.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2023-04"", ""new"": 2023}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Wei Low"", ""Robert J. Lentz"", ""Heidi Chen"", ""James Katsis"", ""Matthew C. Aboudara"", ""Rafael Paez"", ""Otis B. Rickman"", ""Fabien Maldonado""], ""new"": [""Wei Low"", ""Robert J. Lentz"", ""Heidi Chen"", ""James Katsis"", ""Matthew C. Aboudara"", ""Rafael Paez"", ""Otis B. Rickman"", ""Fabien Maldonado""]}}"
out/batch_processed/Shape-sensing robotic-assisted bronchoscopy in the diagnosis of pulmonary parenchymal lesions.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-02"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""James G. Connolly"", ""Hsin Lin"", ""Bryan C. Husta"", ""Prasad S. Adusumilli"", ""Jason A. Beattie"", ""Darren J. Buonocore"", ""Joseph Dycoco"", ""Paige Fuentes"", ""David R. Jones"", ""Robert P. Lee"", ""Bernard J. Park"", ""Gaetano Rocco"", ""Mohit Chawla"", ""Matthew J. Bott""], ""new"": [""James G. Connolly"", ""Hsin Lin"", ""Bryan C. Husta"", ""Prasad S. Adusumilli"", ""Jason A. Beattie"", ""Darren J. Buonocore"", ""Joseph Dycoco"", ""Paige Fuentes"", ""David R. Jones"", ""Robert P. Lee"", ""Bernard J. Park"", ""Gaetano Rocco"", ""Mohit Chawla"", ""Matthew J. Bott""]}}"
out/batch_processed/Shi-2014-Outcome and safety of the Montgomery.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2014-12-20"", ""new"": 2014}}"
out/batch_processed/Shojaee-2019-Indwelling Tunneled Pleural Cathe.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-03"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Samira Shojaee"", ""Najib Rahman"", ""Kevin Haas"", ""Ryan Kern"", ""Michael Leise"", ""Mohammed Alnijoumi"", ""Carla Lamb"", ""Adnan Majid"", ""Jason Akulian"", ""Fabien Maldonado"", ""Hans Lee"", ""Marwah Khalid"", ""Todd Stravitz"", ""Le Kang"", ""Alexander Chen""], ""new"": [""Samira Shojaee"", ""Najib Rahman"", ""Kevin Haas"", ""Ryan Kern"", ""Michael Leise"", ""Mohammed Alnijoumi"", ""Carla Lamb"", ""Adnan Majid"", ""Jason Akulian"", ""Fabien Maldonado"", ""Hans Lee"", ""Marwah Khalid"", ""Todd Stravitz"", ""Le Kang"", ""Alexander Chen""]}}"
out/batch_processed/Silvestri-2018-Assessment of Plasma Proteomics.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-09"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Pulmonary Nodule"", ""Plasma Proteomic""], ""new"": [""Pulmonary Nodule"", ""Plasma Proteomic""]}}"
out/batch_processed/Slebos-2018-Endobronchial Coils for Endoscopic.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-07-17"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Pulmonary Diseases"", ""Roten Kreuz"", ""Royal Brompton"", ""Foundation Trust"", ""National Heart""], ""new"": [""Pulmonary Diseases"", ""Roten Kreuz"", ""Royal Brompton"", ""Foundation Trust"", ""National Heart""]}}"
out/batch_processed/Spread Through Air Spaces.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-03-18"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""The International"", ""Lung Cancer"", ""Staging Project"", ""Introduce Spread"", ""Through Air"", ""Histologic Descriptor"", ""Ninth Edition"", ""Pathologic Stage""], ""new"": [""The International"", ""Lung Cancer"", ""Staging Project"", ""Introduce Spread"", ""Through Air"", ""Histologic Descriptor"", ""Ninth Edition"", ""Pathologic Stage""]}}"
out/batch_processed/Standardizing education in interventional pulmonol.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-06"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Waqas Aslam"", ""Hans J. Lee"", ""Carla R. Lamb""], ""new"": [""Waqas Aslam"", ""Hans J. Lee"", ""Carla R. Lamb""]}}"
out/batch_processed/State of the Art IP.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-03"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Momen M. Wahidi"", ""Alexander Chen"", ""George Cheng"", ""Lonny Yarmus""], ""new"": [""Momen M. Wahidi"", ""Alexander Chen"", ""George Cheng"", ""Lonny Yarmus""]}}"
out/batch_processed/State-of-the-Art Modalities for Peripheral Lung Nodule Biopsy.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-03"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Satish Kalanjeri"", ""Robert C. Holladay"", ""Thomas R. Gildea""], ""new"": [""Satish Kalanjeri"", ""Robert C. Holladay"", ""Thomas R. Gildea""]}}"
out/batch_processed/Steinfort-2021-Bronchoscopic Thermal Vapour Ab.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-03-17"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Health Sciences"", ""Cardiothoracic Surgery"", ""Thoracic Surgery"", ""North Clinic Vienna"", ""Thoracic Oncology"", ""Critical Care Medicine"", ""Lung Research"", ""Pulmonary Oncology"", ""Klinik Floridsdorf""], ""new"": [""Health Sciences"", ""Cardiothoracic Surgery"", ""Thoracic Surgery"", ""North Clinic Vienna"", ""Thoracic Oncology"", ""Critical Care Medicine"", ""Lung Research"", ""Pulmonary Oncology"", ""Klinik Floridsdorf""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1159/000514109""}}"
