file,status,changes
out/hardened/Physiologic Evaluation of the Patient With Lung Cancer.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-05"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Alessandro Brunelli"", ""Anthony W. Kim"", ""Kenneth I. Berger"", ""Doreen J. Addrizzo-Harris""], ""new"": [""Alessandro Brunelli"", ""Anthony W. Kim"", ""Kenneth I. Berger"", ""Doreen J. Addrizzo-Harris""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Pison-2021-Safety of denervation following tar.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-02-19"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Christophe Pison"", ""Pallav L. Shah"", ""Dirk-Jan Slebos"", ""Vincent Ninane"", ""Wim Janssens"", ""Thierry Perez"", ""Romain Kessler"", ""Gaetan Deslee"", ""Justin L. Garner"", ""Jorine E. Hartman"", ""Bruno Degano"", ""Anna Mayr"", ""Martin Mayse"", ""Alexander D. Peterson"", ""Arschang Valipour""], ""new"": [""Christophe Pison"", ""Pallav L. Shah"", ""Dirk-Jan Slebos"", ""Vincent Ninane"", ""Wim Janssens"", ""Thierry Perez"", ""Romain Kessler"", ""Gaetan Deslee"", ""Justin L. Garner"", ""Jorine E. Hartman"", ""Bruno Degano"", ""Anna Mayr"", ""Martin Mayse"", ""Alexander D. Peterson"", ""Arschang Valipour""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiratory Research""}}"
out/hardened/Pleural Cryobiopsy A Systematic Review and Met.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-01"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Majid Shafiq"", ""Jaskaran Sethi"", ""Muhammad S. Ali"", ""Uzair K. Ghori"", ""Tajalli Saghaie"", ""Erik Folch""], ""new"": [""Majid Shafiq"", ""Jaskaran Sethi"", ""Muhammad S. Ali"", ""Uzair K. Ghori"", ""Tajalli Saghaie"", ""Erik Folch""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Pleural Interventions in the Management of Hep.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-01"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Christopher R. Gilbert"", ""Samira Shojaee"", ""Fabien Maldonado"", ""Lonny B. Yarmus"", ""Eihab Bedawi"", ""David Feller-Kopman"", ""Najib M. Rahman"", ""Jason A. Akulian"", ""Jed A. Gorden""], ""new"": [""Christopher R. Gilbert"", ""Samira Shojaee"", ""Fabien Maldonado"", ""Lonny B. Yarmus"", ""Eihab Bedawi"", ""David Feller-Kopman"", ""Najib M. Rahman"", ""Jason A. Akulian"", ""Jed A. Gorden""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""CHEST""}}"
out/hardened/Pleural controversy  Closed needle pleural bio.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2011-06-28"", ""new"": 2011}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Coenraad F.N. Koegelenberg"", ""Andreas H. Diacon""], ""new"": [""Coenraad F.N. Koegelenberg"", ""Andreas H. Diacon""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respirology""}}"
out/hardened/Potentially fatal arrhythmia complicating endobronchial epinephrine.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2012}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Daniel P. Steinfort"", ""Felix J. F. Herth"", ""Ralf Eberhardt"", ""Louis B. Irving""], ""new"": [""Daniel P. Steinfort"", ""Felix J. F. Herth"", ""Ralf Eberhardt"", ""Louis B. Irving""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""American Journal of Respiratory and Critical Care Medicine""}}"
out/hardened/Preoperative endobronchial photodynamic therap.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2014-04-03"", ""new"": 2014}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Andrey Akopov"", ""Anatoly Rusanov"", ""Andrey Gerasin"", ""Nikita Kazakov"", ""Margarita Urtenova"", ""Ivan Chistyakov""], ""new"": [""Andrey Akopov"", ""Anatoly Rusanov"", ""Andrey Gerasin"", ""Nikita Kazakov"", ""Margarita Urtenova"", ""Ivan Chistyakov""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Photodiagnosis and Photodynamic Therapy""}}"
out/hardened/Proposals for revision of the M discriptor.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-02-04"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kwun M. Fong"", ""Adam Rosenthal"", ""Dorothy J. Giroux"", ""Katherine K. Nishimura"", ""Jeremy Erasmus"", ""Yolande Lievens"", ""Mirella Marino"", ""Edith M. Marom"", ""Paul Martin Putora"", ""Navneet Singh"", ""Francisco Suárez"", ""Ramon Rami-Porta"", ""Frank Detterbeck"", ""Wilfried E.E. Eberhardt"", ""Hisao Asamura""], ""new"": [""Kwun M. Fong"", ""Adam Rosenthal"", ""Dorothy J. Giroux"", ""Katherine K. Nishimura"", ""Jeremy Erasmus"", ""Yolande Lievens"", ""Mirella Marino"", ""Edith M. Marom"", ""Paul Martin Putora"", ""Navneet Singh"", ""Francisco Suárez"", ""Ramon Rami-Porta"", ""Frank Detterbeck"", ""Wilfried E.E. Eberhardt"", ""Hisao Asamura""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Oncology""}}"
out/hardened/Proposals for revisoin of residual tumor after resection.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-04-01"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Frank C. Detterbeck"", ""Marcin Ostrowski"", ""Hans Hoffmann"", ""Ramón Rami-Porta"", ""Ray U. Osarogiagbon"", ""Jessica Donnington"", ""Maurizio Infante"", ""Mirella Marino"", ""Edith M. Marom"", ""Jun Nakajima"", ""Andrew G. Nicholson"", ""Paul Van Schil"", ""William D. Travis"", ""Ming S. Tsao"", ""John G. Edwards"", ""Hisao Asamura""], ""new"": [""Frank C. Detterbeck"", ""Marcin Ostrowski"", ""Hans Hoffmann"", ""Ramón Rami-Porta"", ""Ray U. Osarogiagbon"", ""Jessica Donnington"", ""Maurizio Infante"", ""Mirella Marino"", ""Edith M. Marom"", ""Jun Nakajima"", ""Andrew G. Nicholson"", ""Paul Van Schil"", ""William D. Travis"", ""Ming S. Tsao"", ""John G. Edwards"", ""Hisao Asamura""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Oncology""}}"
out/hardened/Prospective study to determine the volume of p.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2010-01"", ""new"": 2010}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Jennifer Swiderek"", ""Samer Morcos"", ""Vijayalakshmi Donthireddy"", ""Rajesh Surapaneni"", ""Vicki Jackson-Thompson"", ""Lonni Schultz"", ""Sudha Kini"", ""Paul Kvale""], ""new"": [""Jennifer Swiderek"", ""Samer Morcos"", ""Vijayalakshmi Donthireddy"", ""Rajesh Surapaneni"", ""Vicki Jackson-Thompson"", ""Lonni Schultz"", ""Sudha Kini"", ""Paul Kvale""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/RCT  of Three Guided Bronchoscopic Approaches Pulmonary NodulesPRECISION-1 Study.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-03"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Lonny Yarmus"", ""Jason Akulian"", ""Momen Wahidi"", ""Alex Chen"", ""Jennifer P. Steltz"", ""Sam L. Solomon"", ""Diana Yu"", ""Fabien Maldonado"", ""Jose Cardenas-Garcia"", ""Daniela Molena"", ""Hans Lee"", ""Anil Vachani""], ""new"": [""Lonny Yarmus"", ""Jason Akulian"", ""Momen Wahidi"", ""Alex Chen"", ""Jennifer P. Steltz"", ""Sam L. Solomon"", ""Diana Yu"", ""Fabien Maldonado"", ""Jose Cardenas-Garcia"", ""Daniela Molena"", ""Hans Lee"", ""Anil Vachani""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/RCT of EBUS with and without aspiration.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2012-09"", ""new"": 2012}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Roberto F. Casal"", ""Gregg A. Staerkel"", ""David Ost"", ""Francisco A. Almeida"", ""Mateen H. Uzbeck"", ""George A. Eapen"", ""Carlos A. Jimenez"", ""Graciela M. Nogueras-Gonzalez"", ""Mona Sarkiss"", ""Rodolfo C. Morice""], ""new"": [""Roberto F. Casal"", ""Gregg A. Staerkel"", ""David Ost"", ""Francisco A. Almeida"", ""Mateen H. Uzbeck"", ""George A. Eapen"", ""Carlos A. Jimenez"", ""Graciela M. Nogueras-Gonzalez"", ""Mona Sarkiss"", ""Rodolfo C. Morice""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/ROSE during EBUS  for diagnosing lung cancer a randomized study.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-04-03"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Masahide Oki"", ""Hideo Saka"", ""Chiyoe Kitagawa"", ""Yoshihito Kogure"", ""Naohiko Murata"", ""Takashi Adachi"", ""Masahiko Ando""], ""new"": [""Masahide Oki"", ""Hideo Saka"", ""Chiyoe Kitagawa"", ""Yoshihito Kogure"", ""Naohiko Murata"", ""Takashi Adachi"", ""Masahiko Ando""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/ROSE during EBUS for nodal staging in patients with lung cancer.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-05"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Takahiro Nakajima"", ""Kazuhiro Yasufuku"", ""Fumie Saegusa"", ""Taiki Fujiwara"", ""Yuichi Sakairi"", ""Kenzo Hiroshima"", ""Yukio Nakatani"", ""Ichiro Yoshino""], ""new"": [""Takahiro Nakajima"", ""Kazuhiro Yasufuku"", ""Fumie Saegusa"", ""Taiki Fujiwara"", ""Yuichi Sakairi"", ""Kenzo Hiroshima"", ""Yukio Nakatani"", ""Ichiro Yoshino""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""The Annals of Thoracic Surgery""}}"
"out/hardened/Radiation Principles, Protection, and Reporting.json",changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-12-20"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Inge N. Wijma"", ""Roberto F. Casal"", ""George Z. Cheng"", ""Paul F. Einsiedel"", ""Alberto Fantin"", ""David J. Hall"", ""Felix J.F. Herth"", ""Calvin S.H. Ng"", ""Michael A. Pritchett"", ""Pallav L. Shah"", ""Daniel P. Steinfort"", ""Rocco Trisolini"", ""Roel L.J. Verhoeven"", ""Erik H.F.M. Van Der Heijden""], ""new"": [""Inge N. Wijma"", ""Roberto F. Casal"", ""George Z. Cheng"", ""Paul F. Einsiedel"", ""Alberto Fantin"", ""David J. Hall"", ""Felix J.F. Herth"", ""Calvin S.H. Ng"", ""Michael A. Pritchett"", ""Pallav L. Shah"", ""Daniel P. Steinfort"", ""Rocco Trisolini"", ""Roel L.J. Verhoeven"", ""Erik H.F.M. Van Der Heijden""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/Rahman-2015-Effect of Opioids vs NSAIDs and La.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-12-22"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Najib M. Rahman"", ""Justin Pepperell"", ""Sunita Rehal"", ""Tarek Saba"", ""Augustine Tang"", ""Nabeel Ali"", ""Alex West"", ""Gihan Hettiarachchi"", ""Dipak Mukherjee"", ""Johnson Samuel"", ""Andrew Bentley"", ""Lee Dowson"", ""Jonathan Miles"", ""C. Frank Ryan"", ""Ken Y. Yoneda"", ""Anoop Chauhan"", ""John P. Corcoran"", ""Ioannis Psallidas"", ""John M. Wrightson"", ""Rob Hallifax"", ""Helen E. Davies"", ""Y. C. Gary Lee"", ""Melissa Dobson"", ""Emma L. Hedley"", ""Douglas Seaton"", ""Nicky Russell"", ""Margaret Chapman"", ""Bethan M. McFadyen"", ""Rachel A. Shaw"", ""Robert J. O. Davies"", ""Nick A. Maskell"", ""Andrew J. Nunn"", ""Robert F. Miller""], ""new"": [""Najib M. Rahman"", ""Justin Pepperell"", ""Sunita Rehal"", ""Tarek Saba"", ""Augustine Tang"", ""Nabeel Ali"", ""Alex West"", ""Gihan Hettiarachchi"", ""Dipak Mukherjee"", ""Johnson Samuel"", ""Andrew Bentley"", ""Lee Dowson"", ""Jonathan Miles"", ""C. Frank Ryan"", ""Ken Y. Yoneda"", ""Anoop Chauhan"", ""John P. Corcoran"", ""Ioannis Psallidas"", ""John M. Wrightson"", ""Rob Hallifax"", ""Helen E. Davies"", ""Y. C. Gary Lee"", ""Melissa Dobson"", ""Emma L. Hedley"", ""Douglas Seaton"", ""Nicky Russell"", ""Margaret Chapman"", ""Bethan M. McFadyen"", ""Rachel A. Shaw"", ""Robert J. O. Davies"", ""Nick A. Maskell"", ""Andrew J. Nunn"", ""Robert F. Miller""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""JAMA""}}"
out/hardened/Rahnemai-Azar-2014-Percutaneous endoscopic gas.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2014-06-28"", ""new"": 2014}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ata A Rahnemai-Azar""], ""new"": [""Ata A Rahnemai-Azar""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""World Journal of Gastroenterology""}}"
out/hardened/Randomized Trial of Pleural Fluid Drainage Fre.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-04-15"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Momen M. Wahidi"", ""Chakravarthy Reddy"", ""Lonny Yarmus"", ""David Feller-Kopman"", ""Ali Musani"", ""R. Wesley Shepherd"", ""Hans Lee"", ""Rabih Bechara"", ""Carla Lamb"", ""Scott Shofer"", ""Kamran Mahmood"", ""Gaetane Michaud"", ""Jonathan Puchalski"", ""Samaan Rafeq"", ""Stephen M. Cattaneo"", ""John Mullon"", ""Steven Leh"", ""Martin Mayse"", ""Samantha M. Thomas"", ""Bercedis Peterson"", ""Richard W. Light""], ""new"": [""Momen M. Wahidi"", ""Chakravarthy Reddy"", ""Lonny Yarmus"", ""David Feller-Kopman"", ""Ali Musani"", ""R. Wesley Shepherd"", ""Hans Lee"", ""Rabih Bechara"", ""Carla Lamb"", ""Scott Shofer"", ""Kamran Mahmood"", ""Gaetane Michaud"", ""Jonathan Puchalski"", ""Samaan Rafeq"", ""Stephen M. Cattaneo"", ""John Mullon"", ""Steven Leh"", ""Martin Mayse"", ""Samantha M. Thomas"", ""Bercedis Peterson"", ""Richard W. Light""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""American Journal of Respiratory and Critical Care Medicine""}}"
out/hardened/Rashid-2017-Percutaneous tracheostomy_ a compr.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-09"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ashraf O. Rashid"", ""Shaheen Islam""], ""new"": [""Ashraf O. Rashid"", ""Shaheen Islam""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Reevaluating the Role of Bronchoscopy Prior to Bronchial Artery Embolization.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-03"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Takashi Nishihara"", ""Hideo Ishikawa"", ""Kazunari Tsuyuguchi"", ""Shoichi Fukuda"", ""Hiromitsu Sumikawa""], ""new"": [""Takashi Nishihara"", ""Hideo Ishikawa"", ""Kazunari Tsuyuguchi"", ""Shoichi Fukuda"", ""Hiromitsu Sumikawa""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""CHEST Pulmonary""}}"
out/hardened/Reichle-2000-[Argon plasma coagulation in bron.json,changed,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2000}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""G Reichle"", ""L Freitag"", ""H J Kullmann"", ""R Prenzel"", ""H N Macha"", ""G Farin""], ""new"": [""G Reichle"", ""L Freitag"", ""H J Kullmann"", ""R Prenzel"", ""H N Macha"", ""G Farin""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Pneumologie""}}"
out/hardened/Relapsing polychondriti.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-01-20"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Louis Grandière"", ""Hugues Vicaire"", ""Gabriel Pop"", ""Morgane Didier"", ""Olivia Freynet"", ""Marina Alexandre"", ""Dominique Clero"", ""Alexis Mathian"", ""Emmanuel Martinod"", ""Pierre-Yves Brillet"", ""Thomas Gille"", ""Yurdagül Uzunhan""], ""new"": [""Louis Grandière"", ""Hugues Vicaire"", ""Gabriel Pop"", ""Morgane Didier"", ""Olivia Freynet"", ""Marina Alexandre"", ""Dominique Clero"", ""Alexis Mathian"", ""Emmanuel Martinod"", ""Pierre-Yves Brillet"", ""Thomas Gille"", ""Yurdagül Uzunhan""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Respiratory infections increase the r.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2012-06"", ""new"": 2012}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""David E. Ost"", ""Archan M. Shah"", ""Xiudong Lei"", ""Myrna C.B. Godoy"", ""Carlos A. Jimenez"", ""George A. Eapen"", ""Pushan Jani"", ""Andrew J. Larson"", ""Mona G. Sarkiss"", ""Rodolfo C. Morice""], ""new"": [""David E. Ost"", ""Archan M. Shah"", ""Xiudong Lei"", ""Myrna C.B. Godoy"", ""Carlos A. Jimenez"", ""George A. Eapen"", ""Pushan Jani"", ""Andrew J. Larson"", ""Mona G. Sarkiss"", ""Rodolfo C. Morice""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Results of long-term follow-up of photodynamic.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2009-08"", ""new"": 2009}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Chiaki Endo"", ""Akira Miyamoto"", ""Akira Sakurada"", ""Hirokazu Aikawa"", ""Motoyasu Sagawa"", ""Masamai Sato"", ""Yasuki Saito"", ""Takashi Kondo""], ""new"": [""Chiaki Endo"", ""Akira Miyamoto"", ""Akira Sakurada"", ""Hirokazu Aikawa"", ""Motoyasu Sagawa"", ""Masamai Sato"", ""Yasuki Saito"", ""Takashi Kondo""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Richter-Schrag-2011-Risk factors and complicat.json,changed,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2011}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Hans-Jürgen Richter-Schrag"", ""Sabine Richter"", ""Olaf Ruthmann"", ""Manfred Olschewski"", ""Ulrich Theodor Hopt"", ""Andreas Fischer""], ""new"": [""Hans-Jürgen Richter-Schrag"", ""Sabine Richter"", ""Olaf Ruthmann"", ""Manfred Olschewski"", ""Ulrich Theodor Hopt"", ""Andreas Fischer""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Canadian Journal of Gastroenterology""}}"
out/hardened/Rigid Bronchoscopy.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-12"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Javier Diaz-Mendoza"", ""A. Peralta"", ""Labib Debiane"", ""Michael Simoff""], ""new"": [""Javier Diaz-Mendoza"", ""A. Peralta"", ""Labib Debiane"", ""Michael Simoff""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Seminars in Respiratory and Critical Care Medicine""}}"
out/hardened/Rigid bronchoscopy and silicone st.json,changed,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Roy Semaan"", ""Lonny Yarmus""], ""new"": [""Roy Semaan"", ""Lonny Yarmus""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/RigidMiniThoracoscopyVersusSemirigid_Thoracoscopy.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-08-30"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Shweta Bansal"", ""Saurabh Mittal"", ""Pavan Tiwari"", ""Deepali Jain"", ""Sudheer Arava"", ""Vijay Hadda"", ""Anant Mohan"", ""Prabhat Malik"", ""Ravindra Mohan Pandey"", ""Gopi C. Khilnani"", ""Randeep Guleria"", ""Karan Madan""], ""new"": [""Shweta Bansal"", ""Saurabh Mittal"", ""Pavan Tiwari"", ""Deepali Jain"", ""Sudheer Arava"", ""Vijay Hadda"", ""Anant Mohan"", ""Prabhat Malik"", ""Ravindra Mohan Pandey"", ""Gopi C. Khilnani"", ""Randeep Guleria"", ""Karan Madan""]}}"
